id,pos_x,pos_y,pos_z,scale_x,scale_y,scale_z,rot_w,rot_x,rot_y,rot_z,color_r,color_g,color_b,opacity
0,-1.486140,-0.919695,-0.154740,0.009367,0.009367,0.009367,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.495340,-0.943242,-0.210323,0.017256,0.017429,0.017429,1.000000,0.000000,0.000000,0.000000,0.594668,0.524080,0.508394,0.095589
0,-1.062990,-1.001570,-0.239337,0.007941,0.007941,0.007941,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.586420,-1.172390,-0.206378,0.009583,0.009583,0.009583,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.772530,-0.481657,0.624115,0.012183,0.012183,0.012183,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.786240,-0.504591,0.193207,0.011382,0.011382,0.011382,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.794290,-0.503928,0.059439,0.006174,0.006174,0.006174,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.798170,-0.522729,-0.144088,0.005635,0.005635,0.005635,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.971139,0.095589
0,-1.489420,-0.864908,-0.217361,0.015618,0.015618,0.015618,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.775060,0.095589
0,-1.409060,-0.901864,-0.247858,0.008457,0.008457,0.008457,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.410130,-0.902308,-0.248372,0.007747,0.007747,0.007747,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.725838,-1.015540,-0.249620,0.006559,0.006559,0.006559,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.685522,-1.325020,-0.074492,0.021319,0.021319,0.021319,1.000000,0.000000,0.000000,0.000000,0.978982,0.947609,0.939766,0.095589
0,-2.756340,-0.394622,0.962194,0.006744,0.006744,0.006744,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.786780,-0.456056,0.176928,0.007124,0.007124,0.007124,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.792730,-0.468369,0.000350,0.010966,0.010966,0.010966,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.916580,-0.670276,-0.137544,0.012880,0.012880,0.012880,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.628090,-0.743500,-0.120113,0.017888,0.017888,0.017888,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.071160,-0.895819,-0.269955,0.004930,0.004930,0.004930,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.897209,-0.910202,-0.273384,0.011866,0.011866,0.011866,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.054820,-1.316170,-0.074053,0.013041,0.013041,0.013041,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.054820,-1.316170,-0.074053,0.013041,0.013041,0.013041,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.260880,-1.390170,-0.094919,0.010164,0.010164,0.010164,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.104591
0,-2.731880,-0.272841,1.487760,0.006407,0.006407,0.006407,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.737200,-0.231449,1.301900,0.004983,0.004983,0.004983,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.922420,-0.611309,-0.167601,0.006253,0.006253,0.006253,1.000000,0.000000,0.000000,0.000000,0.994668,0.814276,0.775060,0.095589
0,-2.760540,-0.292520,0.761529,0.006785,0.006785,0.006785,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.761310,-0.293478,0.760915,0.006129,0.006129,0.006129,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.767890,-0.275353,0.607056,0.010884,0.010994,0.010994,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.767880,-0.294331,0.522090,0.011429,0.011429,0.011429,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.770970,-0.318052,0.477531,0.005382,0.005382,0.005382,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.770970,-0.318052,0.477531,0.005382,0.005382,0.005382,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.770890,-0.298722,0.453331,0.017812,0.017812,0.017812,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-3.035370,-0.403441,-0.443412,0.007305,0.007305,0.007305,1.000000,0.000000,0.000000,0.000000,0.202511,0.233884,0.226040,0.095589
0,-2.276610,-0.509092,-0.183956,0.009803,0.009803,0.009803,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.641780,-0.624772,-0.174566,0.003642,0.003642,0.003642,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.487320,-0.678922,-0.240282,0.012624,0.012624,0.012624,1.000000,0.000000,0.000000,0.000000,0.986825,0.853491,0.735844,0.095589
0,-1.491440,-0.671386,-0.266453,0.013037,0.013037,0.013037,1.000000,0.000000,0.000000,0.000000,0.594668,0.500550,0.406433,0.095589
0,-0.881487,-0.748594,-0.319198,0.009429,0.009429,0.009429,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.742800,-0.172358,0.978879,0.012173,0.012173,0.012173,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.696900,-0.557253,-0.194591,0.007082,0.007082,0.007082,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.112690,-0.655678,-0.337957,0.006751,0.006751,0.006751,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.063830,-0.991208,-0.176203,0.010529,0.010529,0.010529,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-3.061590,-0.297916,-0.204607,0.012700,0.012828,0.012828,1.000000,0.000000,0.000000,0.000000,0.202511,0.241727,0.202511,0.095589
0,-3.077270,-0.341172,-0.462167,0.008616,0.008616,0.008616,1.000000,0.000000,0.000000,0.000000,0.178982,0.218197,0.241727,0.095589
0,-1.846260,-0.483724,-0.207266,0.007815,0.007815,0.007815,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.485290,-0.549400,-0.274883,0.007915,0.007915,0.007915,1.000000,0.000000,0.000000,0.000000,1.000000,0.955452,0.775060,0.095589
0,-1.485860,-0.552472,-0.303068,0.017942,0.017942,0.017942,1.000000,0.000000,0.000000,0.000000,0.986825,0.759374,0.696629,0.095589
0,-0.986040,-0.617509,-0.358927,0.018057,0.018057,0.018057,1.000000,0.000000,0.000000,0.000000,0.814276,0.751531,0.665256,0.095589
0,-0.843685,-0.665606,-0.400281,0.008323,0.008323,0.008323,1.000000,0.000000,0.000000,0.000000,0.892707,0.939766,0.845648,0.095589
0,-0.843665,-0.665355,-0.400369,0.008363,0.008363,0.008363,1.000000,0.000000,0.000000,0.000000,0.892707,0.939766,0.845648,0.095589
0,-2.756900,-0.107832,0.780442,0.014454,0.014454,0.014454,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.756420,-0.100920,0.797626,0.007419,0.007419,0.007419,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.765640,-0.166262,0.535355,0.005506,0.005562,0.005562,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.767960,-0.170675,0.499717,0.014573,0.014719,0.014719,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-3.093710,-0.264345,-0.161074,0.011294,0.011407,0.011407,1.000000,0.000000,0.000000,0.000000,0.171138,0.257413,0.116237,0.095589
0,-1.831130,-0.409861,-0.233695,0.008429,0.008429,0.008429,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.689040,-0.429143,-0.215930,0.009475,0.009475,0.009475,1.000000,0.000000,0.000000,0.000000,0.524080,0.500550,0.453491,0.095589
0,-1.363750,-0.531281,-0.363239,0.004305,0.004305,0.004305,1.000000,0.000000,0.000000,0.000000,1.000000,0.924080,0.916237,0.095589
0,-1.136470,-0.533998,-0.376488,0.015700,0.015700,0.015700,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.729980,0.072359,1.367990,0.010942,0.010942,0.010942,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.712020,0.002266,1.163720,0.018295,0.018295,0.018295,1.000000,0.000000,0.000000,0.000000,0.688786,0.704472,0.680942,0.095589
0,-1.499030,-0.436173,-0.238623,0.013535,0.013535,0.013535,1.000000,0.000000,0.000000,0.000000,0.775060,0.657413,0.618197,0.095589
0,-1.656090,-0.403193,-0.386945,0.025541,0.025798,0.025798,1.000000,0.000000,0.000000,0.000000,0.233884,0.273099,0.241727,0.095589
0,-0.626206,-0.550914,-0.406576,0.010066,0.010066,0.010066,1.000000,0.000000,0.000000,0.000000,0.798590,0.806433,0.751531,0.095589
0,-0.739574,-0.499719,-0.407320,0.009012,0.009012,0.009012,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.900550,0.095589
0,-0.381814,-0.557474,-0.405387,0.008622,0.008622,0.008622,1.000000,0.000000,0.000000,0.000000,1.000000,0.994668,0.994668,0.095589
0,-0.240441,-0.561782,-0.403213,0.009240,0.009240,0.009240,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.887031,-0.689632,-0.264506,0.011105,0.011105,0.011105,1.000000,0.000000,0.000000,0.000000,0.822119,0.699450,0.707293,0.095589
0,-2.755060,0.015998,0.769653,0.021740,0.021740,0.021740,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.660780,-0.415633,-0.568762,0.013629,0.013629,0.013629,1.000000,0.000000,0.000000,0.000000,0.210354,0.296629,0.257413,0.095589
0,-1.601660,-0.405938,-0.630685,0.016436,0.016436,0.016436,1.000000,0.000000,0.000000,0.000000,0.751531,1.000000,0.641727,0.095589
0,-0.680672,-0.486756,-0.412330,0.007950,0.007950,0.007950,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.876320,0.046933,0.717508,0.020580,0.020580,0.020580,1.000000,0.000000,0.000000,0.000000,0.280942,0.328001,0.296629,0.095589
0,-3.112350,-0.205115,-0.526416,0.014241,0.014384,0.014384,1.000000,0.000000,0.000000,0.000000,0.084864,0.139766,0.131923,0.095589
0,-3.088420,-0.232581,-0.552183,0.011812,0.011931,0.011931,1.000000,0.000000,0.000000,0.000000,0.108393,0.155452,0.124080,0.095589
0,-1.952660,-0.288554,-0.547766,0.025309,0.025563,0.025563,1.000000,0.000000,0.000000,0.000000,0.178982,0.194668,0.194668,0.095589
0,-1.970170,-0.273660,-0.599158,0.015046,0.015197,0.015197,1.000000,0.000000,0.000000,0.000000,0.163295,0.210354,0.194668,0.095589
0,-1.628020,-0.326394,-0.688829,0.020014,0.020014,0.020014,1.000000,0.000000,0.000000,0.000000,0.202511,0.335844,0.304472,0.095589
0,-1.984410,-0.253527,-0.664242,0.009084,0.009175,0.009175,1.000000,0.000000,0.000000,0.000000,0.108393,0.241727,0.194668,0.095589
0,-1.798890,-0.268352,-0.721119,0.011651,0.011651,0.011651,1.000000,0.000000,0.000000,0.000000,0.202511,0.335844,0.186825,0.095589
0,-3.054040,0.050093,0.180953,0.028704,0.028993,0.028704,1.000000,0.000000,0.000000,0.000000,0.228862,0.362195,0.257413,0.095589
0,-3.159340,-0.098914,-0.285214,0.011000,0.011000,0.011000,1.000000,0.000000,0.000000,0.000000,0.173959,0.265256,0.155452,0.095589
0,-2.787030,-0.211237,-0.630004,0.009156,0.009156,0.009156,1.000000,0.000000,0.000000,0.000000,0.116237,0.124080,0.155452,0.095589
0,-2.271380,-0.223847,-0.615934,0.035834,0.035834,0.035834,1.000000,0.000000,0.000000,0.000000,0.367217,0.602511,0.398589,0.095589
0,-1.653690,-0.234029,-0.750133,0.004872,0.004872,0.004872,1.000000,0.000000,0.000000,0.000000,0.202511,0.312315,0.280942,0.095589
0,-1.638410,-0.238205,-0.753549,0.009031,0.009031,0.009031,1.000000,0.000000,0.000000,0.000000,0.477021,0.618197,0.547609,0.095589
0,-3.170510,-0.058704,-0.248767,0.021083,0.021083,0.021083,1.000000,0.000000,0.000000,0.000000,0.359374,0.555452,0.516237,0.095589
0,-3.147500,-0.068067,-0.327546,0.014549,0.014696,0.014696,1.000000,0.000000,0.000000,0.000000,0.131923,0.131923,0.108393,0.095589
0,-1.919570,-0.215752,-0.733103,0.009906,0.009906,0.009906,1.000000,0.000000,0.000000,0.000000,0.524080,0.767217,0.688786,0.095589
0,-1.879830,-0.213356,-0.757479,0.015225,0.015378,0.015378,1.000000,0.000000,0.000000,0.000000,0.124080,0.194668,0.155452,0.095589
0,-3.115730,-0.101387,-0.577403,0.008392,0.008477,0.008477,1.000000,0.000000,0.000000,0.000000,0.092707,0.084864,0.069178,0.095589
0,-1.651430,-0.141471,-0.788726,0.007118,0.007118,0.007118,1.000000,0.000000,0.000000,0.000000,0.171138,0.178982,0.155452,0.095589
0,-1.594990,-0.145236,-0.797737,0.003408,0.003408,0.003408,1.000000,0.000000,0.000000,0.000000,0.171138,0.202511,0.194668,0.095589
0,-1.595490,-0.145123,-0.797835,0.003468,0.003468,0.003468,1.000000,0.000000,0.000000,0.000000,0.171138,0.202511,0.194668,0.095589
0,-1.623080,-0.122458,-0.795260,0.007891,0.007891,0.007891,1.000000,0.000000,0.000000,0.000000,0.288786,0.429962,0.367217,0.095589
0,-1.623080,-0.122458,-0.795260,0.007891,0.007891,0.007891,1.000000,0.000000,0.000000,0.000000,0.288786,0.429962,0.367217,0.095589
0,-1.614610,-0.114896,-0.804483,0.011066,0.011177,0.011177,1.000000,0.000000,0.000000,0.000000,0.178982,0.226040,0.194668,0.095589
0,-1.544780,-0.102027,-0.808285,0.008508,0.008508,0.008508,1.000000,0.000000,0.000000,0.000000,0.249570,0.233884,0.257413,0.095589
0,-2.859310,-1.272520,0.380931,0.022203,0.022203,0.022203,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.742990,-1.930270,0.548315,0.012406,0.012406,0.012406,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.793110,-1.225190,0.056899,0.016815,0.016815,0.016815,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.802780,-1.218760,0.419261,0.006642,0.006642,0.006642,1.000000,0.000000,0.000000,0.000000,0.743688,0.673099,0.649570,0.095589
0,-2.791670,-1.203430,0.266712,0.013198,0.013198,0.013198,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.797170,-1.206140,0.171609,0.013623,0.013623,0.013623,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.673930,-1.216030,0.049927,0.010325,0.010325,0.010325,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.765570,-1.240380,0.978822,0.036207,0.036207,0.036207,1.000000,0.000000,0.000000,0.000000,0.790746,0.790746,0.790746,0.095589
0,-2.782600,-1.125720,0.605299,0.015322,0.015322,0.015322,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.776410,-1.110390,0.516602,0.001951,0.001951,0.001951,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.751270,-1.142850,1.456570,0.015094,0.015094,0.015094,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.778760,-1.079340,0.824123,0.013687,0.013687,0.013687,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.978982,0.095589
0,-2.771150,-1.073460,0.473154,0.024321,0.024321,0.024321,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.652520,-1.073200,0.006447,0.019581,0.019581,0.019581,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.763490,-1.018780,0.435296,0.010156,0.010156,0.010156,1.000000,0.000000,0.000000,0.000000,0.892707,0.814276,0.704472,0.095589
0,-2.766530,-1.030300,0.392557,0.011535,0.011535,0.011535,1.000000,0.000000,0.000000,0.000000,0.829962,0.743688,0.633884,0.095589
0,-2.784880,-0.984034,-0.016874,0.007305,0.007305,0.007305,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.437610,-1.102370,0.005898,0.007092,0.007092,0.007092,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.774670,-0.950305,0.699761,0.020443,0.020443,0.020443,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.798540,-0.904657,0.114137,0.012613,0.012613,0.012613,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.438850,-1.049190,-0.015168,0.008372,0.008372,0.008372,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.763070,-0.959486,1.000440,0.007177,0.007177,0.007177,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.777190,-0.930568,0.641550,0.017927,0.017927,0.017927,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.786040,-0.879876,0.373832,0.009232,0.009232,0.009232,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.795970,-0.895179,0.098960,0.006105,0.006105,0.006105,1.000000,0.000000,0.000000,0.000000,0.916237,0.735844,0.751531,0.095589
0,-2.772100,-0.871279,-0.051579,0.008366,0.008366,0.008366,1.000000,0.000000,0.000000,0.000000,0.924080,0.853491,0.892707,0.095589
0,-2.792540,-0.831717,0.131495,0.007545,0.007545,0.007545,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.797870,-0.802914,0.058004,0.006189,0.006189,0.006189,1.000000,0.000000,0.000000,0.000000,0.900550,0.759374,0.743688,0.095589
0,-1.470750,-1.345590,-0.116206,0.008828,0.008828,0.008828,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.804980,-0.783293,-0.043777,0.009278,0.009278,0.009278,1.000000,0.000000,0.000000,0.000000,0.516237,0.524080,0.477021,0.095589
0,-1.486130,-1.231830,-0.111882,0.009865,0.009865,0.009865,1.000000,0.000000,0.000000,0.000000,1.000000,0.994668,1.000000,0.095589
0,-2.757570,-0.720056,1.001210,0.007410,0.007410,0.007410,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.760580,-0.718886,0.992778,0.005361,0.005361,0.005361,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.792790,-0.727018,0.099583,0.007250,0.007250,0.007250,1.000000,0.000000,0.000000,0.000000,0.994668,0.712315,0.712315,0.095589
0,-2.797330,-0.710593,0.011968,0.005864,0.005864,0.005864,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.485360,-1.162790,-0.148399,0.011166,0.011166,0.011166,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.729030,-0.686209,1.662900,0.015372,0.015372,0.015372,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.769720,-0.683050,0.764378,0.005016,0.005016,0.005016,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.971139,0.095589
0,-2.775270,-0.664976,0.638566,0.012554,0.012554,0.012554,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.387900,-0.843662,-0.080034,0.012333,0.012333,0.012333,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.745610,-1.039550,-0.038287,0.014780,0.014780,0.014780,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.730780,-0.625079,1.535720,0.010253,0.010253,0.010253,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.753990,-0.618528,1.094770,0.005055,0.005055,0.005055,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.781130,-0.647246,0.481280,0.008675,0.008675,0.008675,1.000000,0.000000,0.000000,0.000000,1.000000,0.986825,0.931923,0.095589
0,-2.779170,-0.622712,0.524270,0.014055,0.014055,0.014055,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.791320,-0.620241,0.185659,0.007823,0.007823,0.007823,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.792700,-0.653345,0.079588,0.007658,0.007658,0.007658,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.799130,-0.661978,-0.088600,0.011759,0.011759,0.011759,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.955452,0.095589
0,-2.181560,-0.829287,-0.093657,0.015138,0.015138,0.015138,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.740590,-0.964752,-0.069055,0.008074,0.008074,0.008074,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.483480,-1.031370,-0.138386,0.013840,0.013840,0.013840,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.971139,0.095589
0,-1.485260,-1.017690,-0.120591,0.014861,0.014861,0.014861,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.061220,-1.149280,-0.191779,0.016065,0.016065,0.016065,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.454804,-1.348370,-0.154541,0.009307,0.009307,0.009307,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.741070,-0.497128,1.330460,0.011291,0.011291,0.011291,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.761720,-0.557420,0.960774,0.012779,0.012779,0.012779,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.789290,-0.597770,0.140236,0.009475,0.009475,0.009475,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.790600,-0.587759,0.099648,0.009014,0.009014,0.009014,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.795340,-0.609618,0.035730,0.007996,0.007996,0.007996,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.618880,-0.904936,-0.091949,0.013842,0.013842,0.013842,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.483000,-1.001820,-0.133638,0.015174,0.015174,0.015174,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.978982,0.095589
0,-1.464660,-1.001560,-0.216798,0.009922,0.009922,0.009922,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.674557,-1.188720,-0.197125,0.009180,0.009180,0.009180,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.758230,-0.513069,0.925126,0.004649,0.004649,0.004649,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.758340,-0.513137,0.924860,0.004509,0.004509,0.004509,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.926709,-1.050170,-0.225497,0.015870,0.015870,0.015870,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.342102,-1.214350,-0.194143,0.007006,0.007006,0.007006,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.731880,-0.410295,1.462010,0.015077,0.015077,0.015077,1.000000,0.000000,0.000000,0.000000,0.994668,0.790746,0.798590,0.095589
0,-2.737980,-0.390472,1.431100,0.017090,0.017090,0.017090,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.751210,-0.405499,1.108530,0.009210,0.009210,0.009210,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.755740,-0.437123,1.004510,0.018264,0.018264,0.018264,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.756620,-0.418328,0.873114,0.007350,0.007350,0.007350,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.782270,-0.493661,0.336871,0.008710,0.008710,0.008710,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.782260,-0.493688,0.337176,0.008624,0.008624,0.008624,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.793780,-0.526768,-0.014224,0.006101,0.006101,0.006101,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.790320,-0.500257,-0.003336,0.010214,0.010214,0.010214,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.546170,-0.603163,-0.145496,0.001048,0.001048,0.001048,1.000000,0.000000,0.000000,0.000000,0.947609,0.767217,0.743688,0.095589
0,-2.589930,-0.576899,-0.150982,0.001288,0.001288,0.001288,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-2.589930,-0.576899,-0.150982,0.001288,0.001288,0.001288,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.482020,-0.830872,-0.260076,0.009688,0.009786,0.009688,1.000000,0.000000,0.000000,0.000000,0.626041,0.508394,0.500550,0.095589
0,-2.784710,-0.437971,0.177252,0.007902,0.007902,0.007902,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.480570,-0.747929,-0.155950,0.012490,0.012490,0.012490,1.000000,0.000000,0.000000,0.000000,0.884864,0.767217,0.767217,0.095589
0,0.766350,-1.315330,-0.058960,0.017790,0.017790,0.017790,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-3.013080,-0.448446,-0.419937,0.015297,0.015297,0.015297,1.000000,0.000000,0.000000,0.000000,0.273099,0.320158,0.288786,0.095589
0,-1.807170,-0.643604,-0.164690,0.014700,0.014700,0.014700,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.487770,-0.761169,-0.284108,0.009417,0.009417,0.009417,1.000000,0.000000,0.000000,0.000000,0.790746,0.704472,0.696629,0.095589
0,-3.044750,-0.395327,-0.429334,0.007570,0.007570,0.007570,1.000000,0.000000,0.000000,0.000000,0.147609,0.226040,0.178982,0.095589
